fecha;año;mes;commodity;fuente;mercado;tipo_precio;precio_tipo_original;precio_unidad;precio_total;campo_precio_original;valor_precio_original;precio_original_texto;moneda;moneda_explicitamente_informada;moneda_inferida;campo_moneda_original;valor_moneda_original;unidad;precio;volumen;volumen_unidad;campo_volumen_original;procedencia;provincia;localidad;zona;lugar_entrega;precio_puesto_en;operacion;condicion_pago;condicion_comercial;frecuencia;archivo_origen;fecha_integracion;observaciones;apto_piloto;apto_dashboard;pagina_origen;id_operacion_sio;muestra_tipo;muestra_paginas;estado_paginacion;precio_cero_flag;precio_cero_tipo;precio_valido_para_serie
2026-09-07;2026;9;Girasol;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;430;;PRECIO/TN MONTO;430,00;430,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;430;28,00;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;Zona 25/En destino;Zona 25/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;210;;PRECIO/TN MONTO;210,00;210,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;210;360,00;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;B.Blanca/En destino;B.Blanca/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Canje;Precio Hecho;510000;;PRECIO/TN MONTO;510000,00;510000,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;510000;8,83;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Zona 9/En destino;Zona 9/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: ARS;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;CEBADA FORR.;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;210;;PRECIO/TN MONTO;210,00;210,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;210;300,00;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;Quequen/En destino;Quequen/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;"commodity no catalogado; se conserva para revisión; moneda informada explícitamente en campo original: USD";sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;202;;PRECIO/TN MONTO;202,00;202,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;202;1000,00;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;Quequen/En destino;Quequen/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;240;;PRECIO/TN MONTO;240,00;240,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;240;180,00;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;Quequen/En destino;Quequen/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;"commodity no catalogado; se conserva para revisión; moneda informada explícitamente en campo original: USD";sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;190;;PRECIO/TN MONTO;190,00;190,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;190;9,90;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Rosario S/En destino;Rosario S/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;415000;;PRECIO/TN MONTO;415000,00;415000,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;415000;30,00;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;Bs As/En destino;Bs As/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;"commodity no catalogado; se conserva para revisión; moneda informada explícitamente en campo original: ARS";sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;390000;;PRECIO/TN MONTO;390000,00;390000,00;ARS;sí;no;PRECIO/TN MONEDA;$;TN;390000;30,00;TN;CANT. (TN);BUENOS AIRES;BUENOS AIRES;;Zona 5/En destino;Zona 5/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;"commodity no catalogado; se conserva para revisión; moneda informada explícitamente en campo original: ARS";sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
2026-09-07;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Compraventa;Precio Hecho;205;;PRECIO/TN MONTO;205,00;205,00;USD;sí;no;PRECIO/TN MONEDA;U$S;TN;205;120,00;TN;CANT. (TN);CÓRDOBA;CÓRDOBA;;Rosario S/En destino;Rosario S/En destino;;Contrato;Contra entrega;;;SIO_exportar_operaciones_2026-09-07.csv;2026-09-08;moneda informada explícitamente en campo original: USD;sí;no;;;exportacion_manual;1;no_aplica;no;no_aplica;sí
