fecha;año;mes;commodity;moneda;unidad;tipo_precio;condicion_comercial;fuente;operaciones;precio_promedio;precio_mediana;precio_min;precio_max;volumen_total;precio_ponderado_volumen;procedencias;lugares_entrega
2026-05-04;2026;5;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;108;386.875926;380;322;440;14197.1;388.330504;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE;B.Blanca/En destino|Bs As/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-05-04;2026;5;Maíz;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;26;259749.923077;262500;234500;267000;3716.66;262135.02132;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 6/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-04;2026;5;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;341;261452.718475;262500;130000;292635;66108.3;261506.332211;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino|Zona 9/En origen
2026-05-04;2026;5;Maíz;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;50;206.7272;195.045;186.12;335.91;14604.07;201.435621;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino
2026-05-04;2026;5;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;419;191.819785;190;170;210.08;211535.18;191.382735;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Quequen/En origen|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 17/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-04;2026;5;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;103;427231.184466;429620;386974;480000;8235.5;432423.08879;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;Cordoba/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 14/En destino|Zona 15/En destino|Zona 16/En destino|Zona 18/En destino|Zona 6/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-04;2026;5;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1657;424575.289439;429620;184.6;587518;209198.19;427839.488063;BUENOS AIRES|CATAMARCA|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CORRIENTES|CÓRDOBA|ENTRE RÍOS|FORMOSA|JUJUY|LA PAMPA|MISIONES|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 16/En origen|Zona 17/En destino|Zona 17/En origen|Zona 18/En destino|Zona 2/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino|Zona 9/En origen
2026-05-04;2026;5;Soja;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;141;343.150851;339.16;298;391.32;21042.71;337.759338;BUENOS AIRES|CATAMARCA|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 13/En destino|Zona 5/En destino|Zona 6/En destino
2026-05-04;2026;5;Soja;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;169;312.315976;310;273;342.83;74350.36;315.126955;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 11/En destino|Zona 13/En destino|Zona 15/En destino|Zona 15/En origen|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 9/En destino
2026-05-04;2026;5;Sorgo;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;276400;276400;276400;276400;120;276400;CÓRDOBA;Rosario N/En destino
2026-05-04;2026;5;Sorgo;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;7;271214.285714;271000;264000;276000;526.05;272511.263188;BUENOS AIRES|CHACO|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario S/En destino|Zona 13/En destino
2026-05-04;2026;5;Sorgo;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;7;192.904286;193.05;190.08;195;42261.83;193.050596;CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 12/En destino
2026-05-04;2026;5;Sorgo;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;24;197.415417;197;195;202;3698.23;197.388873;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino
2026-05-04;2026;5;TRIGO CAND.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;286166;286166;286166;286166;3.74;286166;BUENOS AIRES;B.Blanca/En destino
2026-05-04;2026;5;TRIGO PAN;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;6;279979.333333;280477;273300;286000;551.51;283743.035303;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS;Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 8/En origen
2026-05-04;2026;5;TRIGO PAN;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;329;286767.641337;283310;220000;440000;59338.94;287395.226753;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Bs As/En origen|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 16/En destino|Zona 17/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 5/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-05-04;2026;5;TRIGO PAN;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;15;225.38;228.8;210;230;3636.47;220.273688;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino
2026-05-04;2026;5;TRIGO PAN;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;223;222.072735;230;190;235;84722.45;225.374291;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 2/En destino|Zona 4/En origen|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino
2026-05-05;2026;5;ACEITE SOJA;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;1400000;1400000;1400000;1400000;30;1400000;BUENOS AIRES;Zona 5/En destino
2026-05-05;2026;5;ACEITE SOJA;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;9;975;970;935;995;379.6;980.937829;BUENOS AIRES|SANTA FE;Zona 12/En origen|Zona 2/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino
2026-05-05;2026;5;ARROZ C.L.F;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;3;250000;250000;250000;250000;67.86;250000;CORRIENTES;Zona 18/En destino
2026-05-05;2026;5;CEBADA CERV.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;7;236.142857;230;210;278;2212;242.642857;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino|Zona 3/En destino
2026-05-05;2026;5;CEBADA FORR.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;7;286028.571429;290640;262000;290640;2415;289747.57764;BUENOS AIRES|LA PAMPA;B.Blanca/En destino|Quequen/En destino|Zona 3/En destino
2026-05-05;2026;5;CEBADA FORR.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;20;204.7;205;185;208;3745.98;204.55752;BUENOS AIRES|SANTA FE;B.Blanca/En destino|Quequen/En destino|Zona 2/En destino|Zona 3/En destino
2026-05-05;2026;5;Girasol;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;7;584058.571429;583670;583570;585270;118.3;584620.008453;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS;Cordoba/En destino|Zona 25/En destino
2026-05-05;2026;5;Girasol;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;124;581339.919355;583000;470560;613140;7652.57;577336.366149;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 25/En destino
2026-05-05;2026;5;Girasol;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;5;356;380;300;400;914.98;383.651883;BUENOS AIRES;Quequen/En destino|Zona 25/En destino
2026-05-05;2026;5;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;125;393.0076;380;300;1210;24369.36;401.781614;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN JUAN|SAN LUIS|SANTA FE;B.Blanca/En destino|Bs As/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-05-05;2026;5;Maíz;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;35;254209.257143;255670;224175;266100;2980.19;256984.473091;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino|Zona 26/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-05;2026;5;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;560;261913.908929;264765;160000;435000;179518.09;266749.714451;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CORRIENTES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 16/En destino|Zona 17/En destino|Zona 17/En origen|Zona 18/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino|Zona 9/En origen
2026-05-05;2026;5;Maíz;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;82;203.552561;202.63;118.1;344.59;17202.06;197.333314;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 17/En destino
2026-05-05;2026;5;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;276;194.013659;190;145.51;290;147927.94;198.447834;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Rosario S/En origen|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 16/En destino|Zona 17/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-05;2026;5;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;99;428866.636364;430000;361787;519778;6166.55;433503.099586;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 11/En origen|Zona 13/En destino|Zona 16/En destino|Zona 18/En destino|Zona 5/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-05-05;2026;5;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1696;432235.164505;438400;41000;480000;194428.46;435409.377527;BUENOS AIRES|CATAMARCA|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|MISIONES|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 16/En origen|Zona 17/En destino|Zona 17/En origen|Zona 18/En destino|Zona 18/En origen|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-05-05;2026;5;Soja;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;163;347.077669;344.59;200;409.35;20095.62;338.471818;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 13/En destino|Zona 3/En destino|Zona 5/En destino
2026-05-05;2026;5;Soja;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;241;312.843983;315;234.53;342;204638.08;315.838344;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Rosario S/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 15/En origen|Zona 16/En origen|Zona 17/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-05;2026;5;Sorgo;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;2;272813;272813;272500;273126;138.22;272813;ENTRE RÍOS;Rosario S/En destino|Zona 18/En destino
2026-05-05;2026;5;Sorgo;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;17;267522.470588;272000;228126;276000;2397.08;259490.598495;CHACO|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 18/En destino
2026-05-05;2026;5;Sorgo;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;195;195;195;195;35;195;SANTA FE;Rosario S/En destino
2026-05-05;2026;5;Sorgo;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;12;199.25;200;195;200;2116;199.633743;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario S/En destino|Rosario S/En origen|Zona 14/En destino
2026-05-05;2026;5;TRIGO PAN;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;6;272779.666667;284215;236298;292650;208.74;275822.157229;CÓRDOBA|SANTA FE;Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 8/En destino
2026-05-05;2026;5;TRIGO PAN;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;272;291637.808824;288000;210000;500000;91590.18;312414.223952;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En origen|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En destino|Zona 16/En destino|Zona 17/En origen|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-05;2026;5;TRIGO PAN;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;8;218.2;217.5;205;230;1534;220.939048;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Quequen/En destino|Rosario S/En destino|Zona 12/En destino
2026-05-05;2026;5;TRIGO PAN;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;161;219.155528;218;180;235;52946.61;223.642472;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|RÍO NEGRO|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Rosario S/En origen|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 2/En destino|Zona 4/En destino|Zona 4/En origen|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-06;2026;5;ACEITE SOJA;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;3;1277330;1300000;1230000;1301990;24.54;1295358.386308;ENTRE RÍOS;Zona 13/En destino
2026-05-06;2026;5;ACEITE SOJA;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;6;988.333333;987.5;980;1000;268.7;985.509862;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Cordoba/En destino|Zona 18/En destino|Zona 18/En origen|Zona 6/En destino|Zona 7/En origen
2026-05-06;2026;5;ARROZ C.L.F;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;4;246250;250000;235000;250000;171.25;247836.49635;CORRIENTES|ENTRE RÍOS;Zona 13/En destino|Zona 18/En destino
2026-05-06;2026;5;ARROZ C.L.F;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;390000;390000;390000;390000;100;390000;SANTA FE;Zona 14/En destino
2026-05-06;2026;5;CEBADA CERV.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;9;227.222222;230;205;240;1672.48;226.741366;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino
2026-05-06;2026;5;CEBADA FORR.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;286488;286488;286488;286488;120;286488;BUENOS AIRES;Quequen/En destino
2026-05-06;2026;5;CEBADA FORR.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;21;202.809524;205;180;210;6574.18;206.402773;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino|Rosario S/En destino|Zona 6/En destino
2026-05-06;2026;5;Girasol;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;2;581090;581090;580900;581280;41.28;581180.949612;CÓRDOBA|SANTA FE;Rosario N/En destino|Zona 25/En destino
2026-05-06;2026;5;Girasol;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;71;578694.535211;581000;524020;622800;15381.86;575271.622362;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-05-06;2026;5;Girasol;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;5;392;380;380;420;830;388.674699;BUENOS AIRES|CHACO;Quequen/En destino|Rosario S/En destino|Zona 25/En destino
2026-05-06;2026;5;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;81;384.876543;380;310;430;25834.14;398.132003;BUENOS AIRES|CHACO|CÓRDOBA|LA PAMPA|SAN LUIS|SANTA FE;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-05-06;2026;5;Maíz;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;29;261271.482759;262960;236300;266096;1723.37;262027.803548;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-06;2026;5;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;397;257611.498741;262960;105906;325240;78634.09;262531.568182;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|FORMOSA|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 15/En origen|Zona 16/En destino|Zona 17/En destino|Zona 18/En destino|Zona 18/En origen|Zona 2/En destino|Zona 4/En destino|Zona 4/En origen|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-05-06;2026;5;Maíz;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;56;200.733036;199.38;182;222.36;10742.47;201.299199;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 17/En destino|Zona 2/En destino|Zona 6/En destino
2026-05-06;2026;5;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;177;193.342203;190;158;210;86370;192.820975;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 12/En destino|Zona 16/En destino|Zona 17/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-06;2026;5;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;91;427992.89011;430000;369450;458308;3665.73;434248.290733;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 13/En origen|Zona 16/En origen|Zona 6/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-06;2026;5;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1353;427918.546194;430000;440;497796;121900.72;434964.363363;BUENOS AIRES|CATAMARCA|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CORRIENTES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Rosario S/En origen|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 13/En origen|Zona 14/En destino|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 16/En origen|Zona 17/En destino|Zona 17/En origen|Zona 18/En destino|Zona 2/En destino|Zona 5/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 9/En destino|Zona 9/En origen
