fecha;commodity;operacion;tipo_precio;moneda;unidad;precio;precio_original_texto;campo_precio_original;volumen;volumen_unidad;procedencia;lugar_entrega;condicion_comercial;precio_cero_tipo;observaciones;archivo_origen
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;565,66;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Girasol;Anulación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;BUENOS AIRES;Quequen/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;60,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;150,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;211,76;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;212,00;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;126,25;TN;CHACO;Zona 15/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;10,60;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;321,94;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;10,63;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;63,44;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;10,63;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;49,80;TN;ENTRE RÍOS;Zona 18/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;830,02;TN;SALTA;Zona 17/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;226,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;10,63;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;43,14;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;11,28;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;126,88;TN;CÓRDOBA;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;796,19;TN;SALTA;Zona 17/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;23,25;TN;SANTA FE;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;177,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;137,47;TN;CATAMARCA;Zona 15/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;796,19;TN;SALTA;Zona 17/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;632,13;TN;CATAMARCA;Zona 15/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;111,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;17,95;TN;ENTRE RÍOS;Zona 18/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;222,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;97,33;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Girasol;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;19,28;TN;CÓRDOBA;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;1000,00;TN;SANTIAGO DEL ESTERO;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Rectificación Ampliación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;554,83;TN;CÓRDOBA;Zona 9/En destino;;operacion_sin_precio;"commodity no catalogado; se conserva para revisión; precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;CEBADA FORR.;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;360,00;TN;BUENOS AIRES;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,07;TN;CÓRDOBA;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;32,59;TN;ENTRE RÍOS;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;330,00;TN;BUENOS AIRES;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;120,00;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;270,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;139,46;TN;SANTIAGO DEL ESTERO;Zona 15/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;162,34;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;26,28;TN;CÓRDOBA;Zona 8/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;752,55;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Rectificación Ampliación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;180,00;TN;ENTRE RÍOS;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;SANTA FE;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Anulación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;SANTA FE;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Anulación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;SANTA FE;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;60,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;2000,00;TN;BUENOS AIRES;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;BUENOS AIRES;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;769,24;TN;SANTIAGO DEL ESTERO;Zona 12/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;769,24;TN;SANTIAGO DEL ESTERO;Zona 12/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;1000,00;TN;BUENOS AIRES;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;603,74;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;240,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;240,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;240,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;240,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;240,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;48,98;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;140,00;TN;SANTA FE;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;120,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;50,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;90,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;90,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;BUENOS AIRES;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;SANTA FE;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Maíz;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;29,64;TN;SANTA FE;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;150,00;TN;CHACO;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;150,00;TN;CHACO;Zona 14/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;90,00;TN;CHACO;Zona 14/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;180,00;TN;CHACO;Zona 14/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-06-02;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;59,48;TN;ENTRE RÍOS;Zona 13/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
