año;mes;periodo_ym;commodity;fuente;mercado;tipo_precio;moneda;unidad;frecuencia;operaciones;precio_promedio;precio_mediana;precio_min;precio_max;variacion_mensual_pct;variacion_interanual_pct
2020;01;2020-01;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9159.16;9159.16;9159.16;9159.16;;
2020;01;2020-01;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;13875.26;13875.26;13875.26;13875.26;;
2020;01;2020-01;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;14317.17;14317.17;14317.17;14317.17;;
2020;01;2020-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9474.89;9474.89;9474.89;9474.89;;
2020;01;2020-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;9080.41;9080.41;9080.41;9080.41;;
2020;01;2020-01;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;15344.55;15344.55;15344.55;15344.55;;
2020;01;2020-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;11467.5;11467.5;11467.5;11467.5;;
2020;01;2020-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;11231.11;11231.11;11231.11;11231.11;;
2020;01;2020-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;11455.23;11455.23;11455.23;11455.23;;
2020;02;2020-02;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9085.4;9085.4;9085.4;9085.4;-0.805314;
2020;02;2020-02;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;14288.76;14288.76;14288.76;14288.76;2.980124;
2020;02;2020-02;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;14836.67;14836.67;14836.67;14836.67;3.62851;
2020;02;2020-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9464.2;9464.2;9464.2;9464.2;-0.112825;
2020;02;2020-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;8850.39;8850.39;8850.39;8850.39;-2.533146;
2020;02;2020-02;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;14908.31;14908.31;14908.31;14908.31;-2.842964;
2020;02;2020-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;12071.06;12071.06;12071.06;12071.06;5.263222;
2020;02;2020-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;12120.71;12120.71;12120.71;12120.71;7.920856;
2020;02;2020-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;13000;13000;13000;13000;;
2020;02;2020-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;11993.06;11993.06;11993.06;11993.06;4.695061;
2020;03;2020-03;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;8596.94;8596.94;8596.94;8596.94;-5.376318;
2020;03;2020-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;14830.88;14830.88;14830.88;14830.88;;
2020;03;2020-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;14100;14100;14100;14100;-4.965198;
2020;03;2020-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9588.46;9588.46;9588.46;9588.46;1.312948;
2020;03;2020-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;8643.33;8643.33;8643.33;8643.33;-2.339558;
2020;03;2020-03;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;13943.53;13943.53;13943.53;13943.53;-6.471424;
2020;03;2020-03;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;8297.67;8297.67;8297.67;8297.67;;
2020;03;2020-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;12548.08;12548.08;12548.08;12548.08;3.951766;
2020;03;2020-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;12234.17;12234.17;12234.17;12234.17;0.936084;
2020;03;2020-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;12225.56;12225.56;12225.56;12225.56;1.938621;
2020;04;2020-04;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9161.69;9161.69;9161.69;9161.69;6.569198;
2020;04;2020-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;15899.42;15899.42;15899.42;15899.42;7.204832;
2020;04;2020-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9260.67;9260.67;9260.67;9260.67;-3.418589;
2020;04;2020-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;8408.05;8408.05;8408.05;8408.05;-2.722099;
2020;04;2020-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;13943.27;13943.27;13943.27;13943.27;;
2020;04;2020-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;13670.8;13670.8;13670.8;13670.8;-1.955961;
2020;04;2020-04;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;8944.62;8944.62;8944.62;8944.62;7.796767;
2020;04;2020-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;13056.22;13056.22;13056.22;13056.22;4.049544;
2020;04;2020-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;12795;12795;12795;12795;4.584128;
2020;04;2020-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;12778.27;12778.27;12778.27;12778.27;4.520938;
2020;05;2020-05;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;8950.79;8950.79;8950.79;8950.79;-2.301977;
2020;05;2020-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;16261.82;16261.82;16261.82;16261.82;2.279328;
2020;05;2020-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16015;16015;16015;16015;;
2020;05;2020-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;8697.11;8697.11;8697.11;8697.11;-6.085521;
2020;05;2020-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;8027.47;8027.47;8027.47;8027.47;-4.526377;
2020;05;2020-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;14587.26;14587.26;14587.26;14587.26;4.618644;
2020;05;2020-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;14533.16;14533.16;14533.16;14533.16;6.308043;
2020;05;2020-05;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;9130;9130;9130;9130;2.072531;
2020;05;2020-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;12936.13;12936.13;12936.13;12936.13;-0.919791;
2020;05;2020-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;12987.63;12987.63;12987.63;12987.63;1.50551;
2020;05;2020-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;11947.78;11947.78;11947.78;11947.78;-6.499237;
2020;06;2020-06;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9893.9;9893.9;9893.9;9893.9;10.536612;
2020;06;2020-06;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;17185.5;17185.5;17185.5;17185.5;5.680053;
2020;06;2020-06;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;17452.5;17452.5;17452.5;17452.5;8.97596;
2020;06;2020-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9283.9;9283.9;9283.9;9283.9;6.746954;
2020;06;2020-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;8534.3;8534.3;8534.3;8534.3;6.313695;
2020;06;2020-06;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;15477.4;15477.4;15477.4;15477.4;6.102174;
2020;06;2020-06;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;15242.86;15242.86;15242.86;15242.86;4.883315;
2020;06;2020-06;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;9966.3;9966.3;9966.3;9966.3;9.159912;
2020;06;2020-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;13714.4;13714.4;13714.4;13714.4;6.016251;
2020;06;2020-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;13169.12;13169.12;13169.12;13169.12;1.397407;
2020;06;2020-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;14200;14200;14200;14200;;
2020;06;2020-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;12461.2;12461.2;12461.2;12461.2;4.2972;
2020;07;2020-07;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9929.33;9929.33;9929.33;9929.33;0.358099;
2020;07;2020-07;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;17610;17610;17610;17610;2.470106;
2020;07;2020-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;9709.5;9709.5;9709.5;9709.5;4.58428;
2020;07;2020-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;9278;9278;9278;9278;8.714247;
2020;07;2020-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;16147.43;16147.43;16147.43;16147.43;4.329086;
2020;07;2020-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16696;16696;16696;16696;9.53325;
2020;07;2020-07;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;10670;10670;10670;10670;7.060795;
2020;07;2020-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;13565.67;13565.67;13565.67;13565.67;-1.084481;
2020;07;2020-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;13961.88;13961.88;13961.88;13961.88;6.01984;
2020;07;2020-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;14430.5;14430.5;14430.5;14430.5;1.623239;
2020;07;2020-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;13730.6;13730.6;13730.6;13730.6;10.18682;
2020;08;2020-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;11500;11500;11500;11500;;
2020;08;2020-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;10290.5;10290.5;10290.5;10290.5;10.912912;
2020;08;2020-08;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;17871.8;17871.8;17871.8;17871.8;7.042405;
2020;08;2020-08;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;11328.3;11328.3;11328.3;11328.3;6.169634;
2020;08;2020-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;14585.71;14585.71;14585.71;14585.71;4.468095;
2020;08;2020-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;15000;15000;15000;15000;3.946502;
2020;08;2020-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;13706.4;13706.4;13706.4;13706.4;-0.176249;
2020;09;2020-09;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;11915.25;11915.25;11915.25;11915.25;15.788834;
2020;09;2020-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;20190.6;20190.6;20190.6;20190.6;12.97463;
2020;09;2020-09;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;12460;12460;12460;12460;9.990025;
2020;09;2020-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;15332.5;15332.5;15332.5;15332.5;5.120011;
2020;09;2020-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;16000;16000;16000;16000;6.666667;
2020;09;2020-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;14740;14740;14740;14740;7.541003;
2020;10;2020-10;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;14408.74;14408.74;14408.74;14408.74;20.926879;
2020;10;2020-10;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;24802.37;24802.37;24802.37;24802.37;22.841174;
2020;10;2020-10;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;25010;25010;25010;25010;100.722311;
2020;10;2020-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;16897.27;16897.27;16897.27;16897.27;10.205576;
2020;10;2020-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;17500;17500;17500;17500;9.375;
2020;10;2020-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16405.63;16405.63;16405.63;16405.63;11.300068;
2020;11;2020-11;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;15464.85;15464.85;15464.85;15464.85;7.329649;
2020;11;2020-11;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;27275.9;27275.9;27275.9;27275.9;9.972958;
2020;11;2020-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;17553.68;17553.68;17553.68;17553.68;3.88471;
2020;11;2020-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16794.4;16794.4;16794.4;16794.4;2.369735;
2020;12;2020-12;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;34050;34050;34050;34050;;
2020;12;2020-12;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16414.12;16414.12;16414.12;16414.12;6.138243;
2020;12;2020-12;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;27634.44;27634.44;27634.44;27634.44;1.314494;
2020;12;2020-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;18273.64;18273.64;18273.64;18273.64;4.101476;
2020;12;2020-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;18265.56;18265.56;18265.56;18265.56;8.759825;
2021;01;2021-01;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;36818.33;36818.33;36818.33;36818.33;8.130191;157.162065
2021;01;2021-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16613.5;16613.5;16613.5;16613.5;1.214686;82.9598
2021;01;2021-01;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;27916.9;27916.9;27916.9;27916.9;1.02213;81.933651
2021;01;2021-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;20047.14;20047.14;20047.14;20047.14;9.705237;78.496515
2021;01;2021-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;18570.53;18570.53;18570.53;18570.53;1.669645;62.113986
2021;02;2021-02;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;40132.4;40132.4;40132.4;40132.4;9.001142;170.49466
2021;02;2021-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;17862.5;17862.5;17862.5;17862.5;7.517982;101.827264
2021;02;2021-02;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;29160;29160;29160;29160;4.452858;95.595611
2021;02;2021-02;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;18935;18935;18935;18935;;
2021;02;2021-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;19822.14;19822.14;19822.14;19822.14;-1.122355;63.53943
2021;02;2021-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;18800;18800;18800;18800;;44.615385
2021;02;2021-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;18936.25;18936.25;18936.25;18936.25;1.969357;57.893398
2021;03;2021-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;40662;40662;40662;40662;1.319632;188.382979
2021;03;2021-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;17794.9;17794.9;17794.9;17794.9;-0.378446;105.880141
2021;03;2021-03;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;29960.9;29960.9;29960.9;29960.9;2.746571;114.873135
2021;03;2021-03;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;20147.5;20147.5;20147.5;20147.5;6.403486;142.809126
2021;03;2021-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;19592.22;19592.22;19592.22;19592.22;-1.159915;60.143434
2021;03;2021-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19443.1;19443.1;19443.1;19443.1;2.676612;59.036478
2021;04;2021-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;44179;44179;44179;44179;8.649353;
2021;04;2021-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19497.8;19497.8;19497.8;19497.8;9.569596;131.894435
2021;04;2021-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;30810.3;30810.3;30810.3;30810.3;2.835028;125.373058
2021;04;2021-04;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;20523.3;20523.3;20523.3;20523.3;1.865244;129.44854
2021;04;2021-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;19864;19864;19864;19864;1.387183;55.248144
2021;04;2021-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19910;19910;19910;19910;2.401366;55.811389
2021;05;2021-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;42100;42100;42100;42100;-4.705856;162.878551
2021;05;2021-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;20900.53;20900.53;20900.53;20900.53;7.194299;160.362605
2021;05;2021-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;32406.47;32406.47;32406.47;32406.47;5.180638;122.982958
2021;05;2021-05;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19083.33;19083.33;19083.33;19083.33;-7.016269;109.017853
